Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal,isAsleep
4702921684,2016-03-17 11:00:00,94,2,0.033333,78,0.0
4702921684,2016-03-17 12:00:00,132,10,0.166667,514,0.0
4702921684,2016-03-17 13:00:00,114,9,0.15,202,0.0
4702921684,2016-03-17 14:00:00,120,11,0.183333,273,0.0
4702921684,2016-03-17 15:00:00,123,10,0.166667,367,0.0
4702921684,2016-03-17 16:00:00,105,6,0.1,131,0.0
4702921684,2016-03-17 17:00:00,190,34,0.566667,1157,0.0
4702921684,2016-03-17 18:00:00,161,23,0.383333,553,0.0
4702921684,2016-03-17 19:00:00,124,12,0.2,190,0.0
4702921684,2016-03-17 20:00:00,172,31,0.516667,548,0.0
4702921684,2016-03-17 21:00:00,163,26,0.433333,549,0.0
4702921684,2016-03-17 22:00:00,116,10,0.166667,164,1.0
4702921684,2016-03-17 23:00:00,86,0,0.0,0,1.0
4702921684,2016-03-18 00:00:00,85,0,0.0,0,1.0
4702921684,2016-03-18 01:00:00,85,0,0.0,0,1.0
4702921684,2016-03-18 02:00:00,85,0,0.0,0,1.0
4702921684,2016-03-18 03:00:00,85,0,0.0,0,1.0
4702921684,2016-03-18 04:00:00,84,0,0.0,0,1.0
4702921684,2016-03-18 05:00:00,86,0,0.0,0,1.0
4702921684,2016-03-18 06:00:00,196,34,0.566667,988,0.0
4702921684,2016-03-18 07:00:00,160,20,0.333333,667,0.0
4702921684,2016-03-18 08:00:00,111,7,0.116667,218,0.0
4702921684,2016-03-18 09:00:00,104,6,0.1,124,0.0
4702921684,2016-03-18 10:00:00,105,6,0.1,144,0.0
4702921684,2016-03-18 11:00:00,117,9,0.15,309,0.0
4702921684,2016-03-18 12:00:00,143,21,0.35,558,0.0
4702921684,2016-03-18 13:00:00,188,31,0.516667,979,0.0
4702921684,2016-03-18 14:00:00,104,5,0.083333,101,0.0
4702921684,2016-03-18 15:00:00,124,10,0.166667,331,0.0
4702921684,2016-03-18 16:00:00,114,7,0.116667,295,0.0
4702921684,2016-03-18 17:00:00,210,44,0.733333,1337,0.0
4702921684,2016-03-18 18:00:00,126,10,0.166667,360,0.0
4702921684,2016-03-18 19:00:00,84,0,0.0,0,0.0
4702921684,2016-03-18 20:00:00,84,0,0.0,0,0.0
4702921684,2016-03-18 21:00:00,84,0,0.0,0,0.0
4702921684,2016-03-18 22:00:00,84,0,0.0,0,0.0
4702921684,2016-03-18 23:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 00:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 01:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 02:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 03:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 04:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 05:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 06:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 07:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 08:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 09:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 10:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 11:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 12:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 13:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 14:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 15:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 16:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 17:00:00,86,1,0.016667,9,0.0
4702921684,2016-03-19 18:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 19:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 20:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 21:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 22:00:00,84,0,0.0,0,0.0
4702921684,2016-03-19 23:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 00:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 01:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 02:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 03:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 04:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 05:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 06:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 07:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 08:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 09:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 10:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 11:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 12:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 13:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 14:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 15:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 16:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 17:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 18:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 19:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 20:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 21:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 22:00:00,84,0,0.0,0,0.0
4702921684,2016-03-20 23:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 00:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 01:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 02:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 03:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 04:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 05:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 06:00:00,114,6,0.1,333,0.0
4702921684,2016-03-21 07:00:00,111,6,0.1,182,0.0
4702921684,2016-03-21 08:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 09:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 10:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 11:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 12:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 13:00:00,99,4,0.066667,89,0.0
4702921684,2016-03-21 14:00:00,112,8,0.133333,210,0.0
4702921684,2016-03-21 15:00:00,99,3,0.05,103,0.0
4702921684,2016-03-21 16:00:00,105,6,0.1,154,0.0
4702921684,2016-03-21 17:00:00,135,14,0.233333,433,0.0
4702921684,2016-03-21 18:00:00,149,19,0.316667,530,0.0
4702921684,2016-03-21 19:00:00,84,0,0.0,0,0.0
4702921684,2016-03-21 20:00:00,166,24,0.4,732,0.0
4702921684,2016-03-21 21:00:00,136,13,0.216667,430,0.0
4702921684,2016-03-21 22:00:00,116,10,0.166667,283,1.0
4702921684,2016-03-21 23:00:00,84,0,0.0,0,1.0
4702921684,2016-03-22 00:00:00,85,0,0.0,0,1.0
4702921684,2016-03-22 01:00:00,87,1,0.016667,11,1.0
4702921684,2016-03-22 02:00:00,87,1,0.016667,16,1.0
4702921684,2016-03-22 03:00:00,88,1,0.016667,23,1.0
4702921684,2016-03-22 04:00:00,86,1,0.016667,8,1.0
4702921684,2016-03-22 05:00:00,84,0,0.0,0,1.0
4702921684,2016-03-22 06:00:00,164,24,0.4,621,1.0
4702921684,2016-03-22 07:00:00,119,9,0.15,261,0.0
4702921684,2016-03-22 08:00:00,103,5,0.083333,141,0.0
4702921684,2016-03-22 09:00:00,197,19,0.316667,1324,0.0
4702921684,2016-03-22 10:00:00,127,12,0.2,417,0.0
4702921684,2016-03-22 11:00:00,104,5,0.083333,96,0.0
4702921684,2016-03-22 12:00:00,209,27,0.45,1232,0.0
4702921684,2016-03-22 13:00:00,108,7,0.116667,108,0.0
4702921684,2016-03-22 14:00:00,117,10,0.166667,186,0.0
4702921684,2016-03-22 15:00:00,100,4,0.066667,108,0.0
4702921684,2016-03-22 16:00:00,121,12,0.2,195,0.0
4702921684,2016-03-22 17:00:00,173,33,0.55,904,0.0
4702921684,2016-03-22 18:00:00,174,31,0.516667,783,0.0
4702921684,2016-03-22 19:00:00,225,55,0.916667,1388,0.0
4702921684,2016-03-22 20:00:00,172,27,0.45,701,0.0
4702921684,2016-03-22 21:00:00,179,32,0.533333,668,0.0
4702921684,2016-03-22 22:00:00,137,16,0.266667,467,1.0
4702921684,2016-03-22 23:00:00,85,0,0.0,0,1.0
4702921684,2016-03-23 00:00:00,85,0,0.0,0,1.0
4702921684,2016-03-23 01:00:00,84,0,0.0,0,1.0
4702921684,2016-03-23 02:00:00,86,0,0.0,0,1.0
4702921684,2016-03-23 03:00:00,85,0,0.0,0,1.0
4702921684,2016-03-23 04:00:00,85,0,0.0,0,1.0
4702921684,2016-03-23 05:00:00,86,0,0.0,0,1.0
4702921684,2016-03-23 06:00:00,180,29,0.483333,855,0.0
4702921684,2016-03-23 07:00:00,129,12,0.2,369,0.0
4702921684,2016-03-23 08:00:00,96,3,0.05,69,0.0
4702921684,2016-03-23 09:00:00,141,11,0.183333,578,0.0
4702921684,2016-03-23 10:00:00,106,6,0.1,119,0.0
4702921684,2016-03-23 11:00:00,146,21,0.35,678,0.0
4702921684,2016-03-23 12:00:00,112,8,0.133333,164,0.0
4702921684,2016-03-23 13:00:00,110,8,0.133333,142,0.0
4702921684,2016-03-23 14:00:00,112,8,0.133333,143,0.0
4702921684,2016-03-23 15:00:00,102,6,0.1,48,0.0
4702921684,2016-03-23 16:00:00,130,18,0.3,208,0.0
4702921684,2016-03-23 17:00:00,174,22,0.366667,866,0.0
4702921684,2016-03-23 18:00:00,170,22,0.366667,758,0.0
4702921684,2016-03-23 19:00:00,167,25,0.416667,687,0.0
4702921684,2016-03-23 20:00:00,131,16,0.266667,261,0.0
4702921684,2016-03-23 21:00:00,136,18,0.3,226,0.0
4702921684,2016-03-23 22:00:00,133,16,0.266667,408,1.0
4702921684,2016-03-23 23:00:00,84,0,0.0,0,1.0
4702921684,2016-03-24 00:00:00,84,0,0.0,0,1.0
4702921684,2016-03-24 01:00:00,85,0,0.0,0,1.0
4702921684,2016-03-24 02:00:00,85,0,0.0,0,1.0
4702921684,2016-03-24 03:00:00,84,0,0.0,0,1.0
4702921684,2016-03-24 04:00:00,89,1,0.016667,11,1.0
4702921684,2016-03-24 05:00:00,91,2,0.033333,20,1.0
4702921684,2016-03-24 06:00:00,166,24,0.4,667,0.0
4702921684,2016-03-24 07:00:00,111,6,0.1,213,0.0
4702921684,2016-03-24 08:00:00,106,6,0.1,168,0.0
4702921684,2016-03-24 09:00:00,193,19,0.316667,1219,0.0
4702921684,2016-03-24 10:00:00,119,13,0.216667,159,0.0
4702921684,2016-03-24 11:00:00,92,1,0.016667,6,0.0
4702921684,2016-03-24 12:00:00,181,33,0.55,1119,0.0
4702921684,2016-03-24 13:00:00,98,3,0.05,34,0.0
4702921684,2016-03-24 14:00:00,118,10,0.166667,208,0.0
4702921684,2016-03-24 15:00:00,96,2,0.033333,13,0.0
4702921684,2016-03-24 16:00:00,119,10,0.166667,233,0.0
4702921684,2016-03-24 17:00:00,183,35,0.583333,1106,0.0
4702921684,2016-03-24 18:00:00,156,24,0.4,640,0.0
4702921684,2016-03-24 19:00:00,169,32,0.533333,539,0.0
4702921684,2016-03-24 20:00:00,146,22,0.366667,343,0.0
4702921684,2016-03-24 21:00:00,199,33,0.55,1066,0.0
4702921684,2016-03-24 22:00:00,94,3,0.05,71,1.0
4702921684,2016-03-24 23:00:00,84,0,0.0,0,1.0
4702921684,2016-03-25 00:00:00,85,0,0.0,0,1.0
4702921684,2016-03-25 01:00:00,85,0,0.0,0,1.0
4702921684,2016-03-25 02:00:00,85,0,0.0,0,1.0
4702921684,2016-03-25 03:00:00,84,0,0.0,0,1.0
4702921684,2016-03-25 04:00:00,85,0,0.0,0,1.0
4702921684,2016-03-25 05:00:00,87,1,0.016667,6,1.0
4702921684,2016-03-25 06:00:00,157,22,0.366667,713,1.0
4702921684,2016-03-25 07:00:00,165,22,0.366667,674,0.0
4702921684,2016-03-25 08:00:00,97,3,0.05,51,0.0
4702921684,2016-03-25 09:00:00,116,10,0.166667,192,0.0
4702921684,2016-03-25 10:00:00,112,6,0.1,225,0.0
4702921684,2016-03-25 11:00:00,92,2,0.033333,14,0.0
4702921684,2016-03-25 12:00:00,126,13,0.216667,257,0.0
4702921684,2016-03-25 13:00:00,104,7,0.116667,78,0.0
4702921684,2016-03-25 14:00:00,115,8,0.133333,191,0.0
4702921684,2016-03-25 15:00:00,109,7,0.116667,119,0.0
4702921684,2016-03-25 16:00:00,108,8,0.133333,94,0.0
4702921684,2016-03-25 17:00:00,206,42,0.7,1344,0.0
4702921684,2016-03-25 18:00:00,178,27,0.45,814,0.0
4702921684,2016-03-25 19:00:00,162,24,0.4,573,0.0
4702921684,2016-03-25 20:00:00,124,13,0.216667,213,0.0
4702921684,2016-03-25 21:00:00,137,17,0.283333,299,0.0
4702921684,2016-03-25 22:00:00,117,11,0.183333,228,1.0
4702921684,2016-03-25 23:00:00,85,0,0.0,0,1.0
4702921684,2016-03-26 00:00:00,84,0,0.0,0,1.0
4702921684,2016-03-26 01:00:00,84,0,0.0,0,1.0
4702921684,2016-03-26 02:00:00,85,0,0.0,0,1.0
4702921684,2016-03-26 03:00:00,84,0,0.0,0,1.0
4702921684,2016-03-26 04:00:00,85,0,0.0,0,1.0
4702921684,2016-03-26 05:00:00,85,0,0.0,0,1.0
4702921684,2016-03-26 06:00:00,90,1,0.016667,16,1.0
4702921684,2016-03-26 07:00:00,164,27,0.45,605,0.0
4702921684,2016-03-26 08:00:00,132,14,0.233333,388,0.0
4702921684,2016-03-26 09:00:00,155,28,0.466667,636,0.0
4702921684,2016-03-26 10:00:00,261,70,1.166667,1984,0.0
4702921684,2016-03-26 11:00:00,248,66,1.1,1820,0.0
4702921684,2016-03-26 12:00:00,289,82,1.366667,2320,0.0
4702921684,2016-03-26 13:00:00,181,37,0.616667,872,0.0
4702921684,2016-03-26 14:00:00,214,45,0.75,1282,0.0
4702921684,2016-03-26 15:00:00,176,23,0.383333,817,0.0
4702921684,2016-03-26 16:00:00,199,29,0.483333,1094,0.0
4702921684,2016-03-26 17:00:00,125,11,0.183333,199,0.0
4702921684,2016-03-26 18:00:00,172,24,0.4,801,0.0
4702921684,2016-03-26 19:00:00,162,26,0.433333,603,0.0
4702921684,2016-03-26 20:00:00,162,26,0.433333,529,0.0
4702921684,2016-03-26 21:00:00,204,42,0.7,859,0.0
4702921684,2016-03-26 22:00:00,131,15,0.25,247,0.0
4702921684,2016-03-26 23:00:00,84,0,0.0,0,1.0
4702921684,2016-03-27 00:00:00,85,0,0.0,0,1.0
4702921684,2016-03-27 01:00:00,85,0,0.0,0,1.0
4702921684,2016-03-27 02:00:00,85,0,0.0,0,1.0
4702921684,2016-03-27 03:00:00,84,0,0.0,0,1.0
4702921684,2016-03-27 04:00:00,84,0,0.0,0,1.0
4702921684,2016-03-27 05:00:00,87,1,0.016667,4,1.0
4702921684,2016-03-27 06:00:00,84,0,0.0,0,1.0
4702921684,2016-03-27 07:00:00,154,24,0.4,556,0.0
4702921684,2016-03-27 08:00:00,121,11,0.183333,162,0.0
4702921684,2016-03-27 09:00:00,258,55,0.916667,1665,0.0
4702921684,2016-03-27 10:00:00,126,12,0.2,256,0.0
4702921684,2016-03-27 11:00:00,130,14,0.233333,331,0.0
4702921684,2016-03-27 12:00:00,290,67,1.116667,2262,0.0
4702921684,2016-03-27 13:00:00,263,64,1.066667,1763,0.0
4702921684,2016-03-27 14:00:00,244,52,0.866667,1642,0.0
4702921684,2016-03-27 15:00:00,293,89,1.483333,2310,0.0
4702921684,2016-03-27 16:00:00,122,10,0.166667,234,0.0
4702921684,2016-03-27 17:00:00,172,31,0.516667,789,0.0
4702921684,2016-03-27 18:00:00,145,21,0.35,485,1.0
4702921684,2016-03-27 19:00:00,84,0,0.0,0,1.0
4702921684,2016-03-27 20:00:00,116,11,0.183333,118,0.0
4702921684,2016-03-27 21:00:00,94,4,0.066667,42,0.0
4702921684,2016-03-27 22:00:00,87,0,0.0,0,1.0
4702921684,2016-03-27 23:00:00,85,0,0.0,0,1.0
4702921684,2016-03-28 00:00:00,84,0,0.0,0,1.0
4702921684,2016-03-28 01:00:00,84,0,0.0,0,1.0
4702921684,2016-03-28 02:00:00,86,0,0.0,0,1.0
4702921684,2016-03-28 03:00:00,84,0,0.0,0,1.0
4702921684,2016-03-28 04:00:00,84,0,0.0,0,1.0
4702921684,2016-03-28 05:00:00,85,0,0.0,0,1.0
4702921684,2016-03-28 06:00:00,169,26,0.433333,719,1.0
4702921684,2016-03-28 07:00:00,135,14,0.233333,328,0.0
4702921684,2016-03-28 08:00:00,116,6,0.1,302,0.0
4702921684,2016-03-28 09:00:00,94,3,0.05,46,0.0
4702921684,2016-03-28 10:00:00,124,13,0.216667,277,0.0
4702921684,2016-03-28 11:00:00,105,7,0.116667,54,0.0
4702921684,2016-03-28 12:00:00,128,14,0.233333,255,0.0
4702921684,2016-03-28 13:00:00,103,6,0.1,61,0.0
4702921684,2016-03-28 14:00:00,114,11,0.183333,130,0.0
4702921684,2016-03-28 15:00:00,87,1,0.016667,6,0.0
4702921684,2016-03-28 16:00:00,99,4,0.066667,118,0.0
4702921684,2016-03-28 17:00:00,189,39,0.65,1183,0.0
4702921684,2016-03-28 18:00:00,153,21,0.35,455,0.0
4702921684,2016-03-28 19:00:00,221,41,0.683333,1230,0.0
4702921684,2016-03-28 20:00:00,207,34,0.566667,1152,0.0
4702921684,2016-03-28 21:00:00,198,41,0.683333,773,0.0
4702921684,2016-03-28 22:00:00,142,18,0.3,360,0.0
4702921684,2016-03-28 23:00:00,84,0,0.0,0,1.0
4702921684,2016-03-29 00:00:00,87,1,0.016667,4,1.0
4702921684,2016-03-29 01:00:00,84,0,0.0,0,1.0
4702921684,2016-03-29 02:00:00,84,0,0.0,0,1.0
4702921684,2016-03-29 03:00:00,87,1,0.016667,9,1.0
4702921684,2016-03-29 04:00:00,85,0,0.0,0,1.0
4702921684,2016-03-29 05:00:00,85,0,0.0,0,1.0
4702921684,2016-03-29 06:00:00,159,22,0.366667,613,0.0
4702921684,2016-03-29 07:00:00,108,5,0.083333,212,0.0
4702921684,2016-03-29 08:00:00,96,3,0.05,87,0.0
4702921684,2016-03-29 09:00:00,188,17,0.283333,1226,0.0
4702921684,2016-03-29 10:00:00,90,1,0.016667,11,0.0
4702921684,2016-03-29 11:00:00,114,9,0.15,199,0.0
4702921684,2016-03-29 12:00:00,108,6,0.1,116,0.0
4702921684,2016-03-29 13:00:00,100,3,0.05,89,0.0
4702921684,2016-03-29 14:00:00,118,12,0.2,161,0.0
4702921684,2016-03-29 15:00:00,116,11,0.183333,136,0.0
4702921684,2016-03-29 16:00:00,113,11,0.183333,113,0.0
4702921684,2016-03-29 17:00:00,182,33,0.55,1062,0.0
4702921684,2016-03-29 18:00:00,164,23,0.383333,622,0.0
4702921684,2016-03-29 19:00:00,153,23,0.383333,457,0.0
4702921684,2016-03-29 20:00:00,154,25,0.416667,403,0.0
4702921684,2016-03-29 21:00:00,182,35,0.583333,651,0.0
4702921684,2016-03-29 22:00:00,144,22,0.366667,335,1.0
4702921684,2016-03-29 23:00:00,84,0,0.0,0,1.0
4702921684,2016-03-30 00:00:00,84,0,0.0,0,1.0
4702921684,2016-03-30 01:00:00,85,0,0.0,0,1.0
4702921684,2016-03-30 02:00:00,85,0,0.0,0,1.0
4702921684,2016-03-30 03:00:00,85,0,0.0,0,1.0
4702921684,2016-03-30 04:00:00,89,2,0.033333,11,1.0
4702921684,2016-03-30 05:00:00,98,4,0.066667,117,1.0
4702921684,2016-03-30 06:00:00,178,22,0.366667,997,1.0
4702921684,2016-03-30 07:00:00,119,8,0.133333,279,0.0
4702921684,2016-03-30 08:00:00,91,1,0.016667,45,0.0
4702921684,2016-03-30 09:00:00,156,17,0.283333,731,0.0
4702921684,2016-03-30 10:00:00,99,3,0.05,88,0.0
4702921684,2016-03-30 11:00:00,159,13,0.216667,838,0.0
4702921684,2016-03-30 12:00:00,112,9,0.15,190,0.0
4702921684,2016-03-30 13:00:00,97,4,0.066667,66,0.0
4702921684,2016-03-30 14:00:00,101,4,0.066667,117,0.0
4702921684,2016-03-30 15:00:00,104,7,0.116667,86,0.0
4702921684,2016-03-30 16:00:00,118,12,0.2,172,0.0
4702921684,2016-03-30 17:00:00,179,36,0.6,951,0.0
4702921684,2016-03-30 18:00:00,181,28,0.466667,853,0.0
4702921684,2016-03-30 19:00:00,146,22,0.366667,464,0.0
4702921684,2016-03-30 20:00:00,172,31,0.516667,573,0.0
4702921684,2016-03-30 21:00:00,191,33,0.55,892,0.0
4702921684,2016-03-30 22:00:00,99,5,0.083333,101,1.0
4702921684,2016-03-30 23:00:00,87,1,0.016667,12,1.0
4702921684,2016-03-31 00:00:00,84,0,0.0,0,1.0
4702921684,2016-03-31 01:00:00,85,0,0.0,0,1.0
4702921684,2016-03-31 02:00:00,85,0,0.0,0,1.0
4702921684,2016-03-31 03:00:00,84,0,0.0,0,1.0
4702921684,2016-03-31 04:00:00,84,0,0.0,0,1.0
4702921684,2016-03-31 05:00:00,85,0,0.0,0,1.0
4702921684,2016-03-31 06:00:00,184,28,0.466667,932,1.0
4702921684,2016-03-31 07:00:00,112,6,0.1,206,0.0
4702921684,2016-03-31 08:00:00,102,6,0.1,126,0.0
4702921684,2016-03-31 09:00:00,120,12,0.2,278,0.0
4702921684,2016-03-31 10:00:00,107,7,0.116667,152,0.0
4702921684,2016-03-31 11:00:00,109,7,0.116667,197,0.0
4702921684,2016-03-31 12:00:00,127,14,0.233333,299,0.0
4702921684,2016-03-31 13:00:00,96,2,0.033333,77,0.0
4702921684,2016-03-31 14:00:00,101,5,0.083333,88,0.0
4702921684,2016-03-31 15:00:00,111,6,0.1,176,0.0
4702921684,2016-03-31 16:00:00,115,9,0.15,159,0.0
4702921684,2016-03-31 17:00:00,174,20,0.333333,960,0.0
4702921684,2016-03-31 18:00:00,165,23,0.383333,625,0.0
4702921684,2016-03-31 19:00:00,177,27,0.45,792,0.0
4702921684,2016-03-31 20:00:00,187,38,0.633333,700,0.0
4702921684,2016-03-31 21:00:00,195,33,0.55,992,0.0
4702921684,2016-03-31 22:00:00,122,13,0.216667,204,1.0
4702921684,2016-03-31 23:00:00,85,0,0.0,0,1.0
4702921684,2016-04-01 00:00:00,85,0,0.0,0,1.0
4702921684,2016-04-01 01:00:00,85,0,0.0,0,1.0
4702921684,2016-04-01 02:00:00,85,0,0.0,0,1.0
4702921684,2016-04-01 03:00:00,85,0,0.0,0,1.0
4702921684,2016-04-01 04:00:00,85,0,0.0,0,1.0
4702921684,2016-04-01 05:00:00,88,1,0.016667,6,1.0
4702921684,2016-04-01 06:00:00,173,30,0.5,733,0.0
4702921684,2016-04-01 07:00:00,139,14,0.233333,389,0.0
4702921684,2016-04-01 08:00:00,132,13,0.216667,351,0.0
4702921684,2016-04-01 09:00:00,183,16,0.266667,1147,0.0
4702921684,2016-04-01 10:00:00,88,0,0.0,0,0.0
4702921684,2016-04-01 11:00:00,118,12,0.2,197,0.0
4702921684,2016-04-01 12:00:00,134,13,0.216667,396,0.0
4702921684,2016-04-01 13:00:00,104,6,0.1,115,0.0
4702921684,2016-04-01 14:00:00,103,5,0.083333,140,0.0
4702921684,2016-04-01 15:00:00,105,5,0.083333,165,0.0
4702921684,2016-04-01 16:00:00,109,7,0.116667,201,0.0
4702921684,2016-04-01 17:00:00,184,23,0.383333,945,0.0
4702921684,2016-04-01 18:00:00,219,53,0.883333,1124,0.0
4702921684,2016-04-01 19:00:00,158,26,0.433333,444,0.0
4702921684,2016-04-01 20:00:00,152,24,0.4,458,0.0
4702921684,2016-04-01 21:00:00,141,18,0.3,354,0.0
4702921684,2016-04-01 22:00:00,84,0,0.0,0,1.0
4702921684,2016-04-01 23:00:00,84,0,0.0,0,1.0
4702921684,2016-04-02 00:00:00,85,0,0.0,0,1.0
4702921684,2016-04-02 01:00:00,84,0,0.0,0,1.0
4702921684,2016-04-02 02:00:00,85,0,0.0,0,1.0
4702921684,2016-04-02 03:00:00,85,0,0.0,0,1.0
4702921684,2016-04-02 04:00:00,85,0,0.0,0,1.0
4702921684,2016-04-02 05:00:00,85,0,0.0,0,1.0
4702921684,2016-04-02 06:00:00,87,1,0.016667,4,1.0
4702921684,2016-04-02 07:00:00,126,14,0.233333,283,1.0
4702921684,2016-04-02 08:00:00,128,13,0.216667,288,0.0
4702921684,2016-04-02 09:00:00,145,19,0.316667,418,0.0
4702921684,2016-04-02 10:00:00,233,52,0.866667,1383,0.0
4702921684,2016-04-02 11:00:00,218,38,0.633333,1310,0.0
4702921684,2016-04-02 12:00:00,217,45,0.75,1396,0.0
4702921684,2016-04-02 13:00:00,140,20,0.333333,222,0.0
4702921684,2016-04-02 14:00:00,203,36,0.6,1028,0.0
4702921684,2016-04-02 15:00:00,124,9,0.15,218,0.0
4702921684,2016-04-02 16:00:00,214,42,0.7,1108,0.0
4702921684,2016-04-02 17:00:00,178,37,0.616667,888,0.0
4702921684,2016-04-02 18:00:00,147,22,0.366667,431,0.0
4702921684,2016-04-02 19:00:00,164,29,0.483333,446,0.0
4702921684,2016-04-02 20:00:00,181,35,0.583333,665,0.0
4702921684,2016-04-02 21:00:00,139,19,0.316667,240,0.0
4702921684,2016-04-02 22:00:00,85,0,0.0,0,1.0
4702921684,2016-04-02 23:00:00,86,0,0.0,0,1.0
4702921684,2016-04-03 00:00:00,85,0,0.0,0,1.0
4702921684,2016-04-03 01:00:00,85,0,0.0,0,1.0
4702921684,2016-04-03 02:00:00,85,0,0.0,0,1.0
4702921684,2016-04-03 03:00:00,85,0,0.0,0,1.0
4702921684,2016-04-03 04:00:00,85,0,0.0,0,1.0
4702921684,2016-04-03 05:00:00,85,0,0.0,0,1.0
4702921684,2016-04-03 06:00:00,85,0,0.0,0,1.0
4702921684,2016-04-03 07:00:00,89,1,0.016667,26,1.0
4702921684,2016-04-03 08:00:00,124,12,0.2,289,0.0
4702921684,2016-04-03 09:00:00,198,38,0.633333,929,0.0
4702921684,2016-04-03 10:00:00,140,18,0.3,338,0.0
4702921684,2016-04-03 11:00:00,203,42,0.7,1189,0.0
4702921684,2016-04-03 12:00:00,247,55,0.916667,1772,0.0
4702921684,2016-04-03 13:00:00,219,53,0.883333,1401,0.0
4702921684,2016-04-03 14:00:00,214,40,0.666667,1174,0.0
4702921684,2016-04-03 15:00:00,290,77,1.283333,2252,0.0
4702921684,2016-04-03 16:00:00,153,21,0.35,541,0.0
4702921684,2016-04-03 17:00:00,176,29,0.483333,745,0.0
4702921684,2016-04-03 18:00:00,138,16,0.266667,378,0.0
4702921684,2016-04-03 19:00:00,118,11,0.183333,139,0.0
4702921684,2016-04-03 20:00:00,144,17,0.283333,526,0.0
4702921684,2016-04-03 21:00:00,140,16,0.266667,404,0.0
4702921684,2016-04-03 22:00:00,85,0,0.0,0,1.0
4702921684,2016-04-03 23:00:00,85,0,0.0,0,1.0
4702921684,2016-04-04 00:00:00,85,0,0.0,0,1.0
4702921684,2016-04-04 01:00:00,85,0,0.0,0,1.0
4702921684,2016-04-04 02:00:00,86,0,0.0,0,1.0
4702921684,2016-04-04 03:00:00,85,0,0.0,0,1.0
4702921684,2016-04-04 04:00:00,84,0,0.0,0,1.0
4702921684,2016-04-04 05:00:00,85,0,0.0,0,1.0
4702921684,2016-04-04 06:00:00,212,51,0.85,1326,0.0
4702921684,2016-04-04 07:00:00,134,12,0.2,427,0.0
